City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,Bonthe,7.5264,-12.505,78.15,89,0,4.97,SL,2021-03-27 01:22:45
359,Skibbereen,51.55,-9.2667,35.6,87,40,13.8,IE,2021-03-27 01:22:45
360,Colac,-38.3333,143.5833,62.01,73,22,3.0,AU,2021-03-27 01:22:45
361,Amapá,1.0,-52.0,70.86,99,100,2.66,BR,2021-03-27 01:22:46
362,Sayyan,15.1718,44.3244,53.8,13,27,4.14,YE,2021-03-27 01:22:46
363,Meulaboh,4.1363,96.1285,77.65,82,95,2.84,ID,2021-03-27 01:22:46
364,Vänersborg,58.3807,12.3234,44.01,93,90,11.5,SE,2021-03-27 01:22:46
365,Brainerd,46.358,-94.2008,39.2,60,90,5.75,US,2021-03-27 01:22:47
366,Maraã,-1.8333,-65.3667,74.03,97,95,2.57,BR,2021-03-27 01:22:47
367,Port Lincoln,-34.7333,135.8667,66.58,54,55,9.64,AU,2021-03-27 01:20:24
368,Bela,25.9333,81.9833,71.6,20,0,3.65,IN,2021-03-27 01:22:47
369,Eureka,40.8021,-124.1637,59.0,68,1,7.0,US,2021-03-27 01:22:47
370,Tambacounda,13.7539,-13.7586,91.4,38,0,4.61,SN,2021-03-27 01:22:48
371,Acton Vale,45.6501,-72.5658,39.2,93,100,8.05,CA,2021-03-27 01:22:48
372,Río Gallegos,-51.6226,-69.2181,42.8,81,0,3.44,AR,2021-03-27 01:19:18
373,Port-Gentil,-0.7193,8.7815,80.91,74,100,8.28,GA,2021-03-27 01:22:48
374,São Miguel do Araguaia,-13.275,-50.1628,77.99,63,99,2.91,BR,2021-03-27 01:22:48
375,Madimba,-10.4,40.3333,75.92,92,100,5.28,TZ,2021-03-27 01:22:49
376,Timóteo,-19.5825,-42.6444,70.3,85,10,2.04,BR,2021-03-27 01:22:49
377,Marquard,-28.6645,27.4305,56.66,53,82,2.98,ZA,2021-03-27 01:22:49
378,Robinsonville,31.4677,-97.1147,71.6,56,1,8.05,US,2021-03-27 01:22:49
379,Colesberg,-30.72,25.0972,61.59,49,7,6.55,ZA,2021-03-27 01:22:49
380,Nuuk,64.1835,-51.7216,-14.31,77,8,14.0,GL,2021-03-27 01:22:50
381,Olean,42.0776,-78.4297,42.8,100,90,4.61,US,2021-03-27 01:22:50
382,Belle Fourche,44.6714,-103.8522,37.0,100,90,4.61,US,2021-03-27 01:22:50
383,Constitución,-35.3333,-72.4167,58.53,68,0,9.98,CL,2021-03-27 01:22:50
384,Noril'sk,69.3535,88.2027,15.35,94,100,8.61,RU,2021-03-27 01:22:51
385,Grand Baie,-20.0182,57.5802,75.99,85,13,1.86,MU,2021-03-27 01:22:51
386,Ken Caryl,39.5773,-105.1169,41.0,76,100,1.01,US,2021-03-27 01:22:51
387,Sept-Îles,50.2001,-66.3821,30.2,55,100,12.66,CA,2021-03-27 01:22:51
388,Ballina,-28.8667,153.5667,80.6,57,55,5.75,AU,2021-03-27 01:22:52
389,Leningradskiy,69.3833,178.4167,-11.45,91,36,5.17,RU,2021-03-27 01:22:52
390,Yeppoon,-23.1333,150.7333,84.2,54,0,3.44,AU,2021-03-27 01:22:52
391,Arman',59.7,150.1667,6.01,79,41,1.88,RU,2021-03-27 01:22:52
392,Sechura,-5.5569,-80.8222,75.45,65,70,15.17,PE,2021-03-27 01:22:53
393,Esmeraldas,-19.7625,-44.3139,77.0,64,0,4.61,BR,2021-03-27 01:22:53
394,Villa Bruzual,9.3328,-69.1208,79.86,60,83,5.61,VE,2021-03-27 01:22:53
395,Port Keats,-14.25,129.55,86.77,63,36,9.86,AU,2021-03-27 01:22:53
396,Dunedin,-45.8742,170.5036,68.0,55,100,5.66,NZ,2021-03-27 01:22:54
397,Petropavlovsk-Kamchatskiy,53.0452,158.6483,24.8,50,100,4.47,RU,2021-03-27 01:22:54
398,Gurlan,41.8447,60.3919,42.8,87,0,6.91,UZ,2021-03-27 01:22:54
399,Coquimbo,-29.9533,-71.3436,57.2,88,0,2.3,CL,2021-03-27 01:22:54
400,Qujing,25.4833,103.7833,63.16,35,0,9.57,CN,2021-03-27 01:22:54
401,Whitianga,-36.8333,175.7,68.88,59,9,9.86,NZ,2021-03-27 01:22:55
402,Yulara,-25.2406,130.9889,82.4,47,90,5.75,AU,2021-03-27 01:22:55
403,Kralendijk,12.15,-68.2667,78.8,78,20,14.97,BQ,2021-03-27 01:22:55
404,Troitsko-Pechorsk,62.7084,56.1964,18.18,95,18,6.08,RU,2021-03-27 01:22:55
405,Husavik,66.0449,-17.3389,15.8,67,90,5.75,IS,2021-03-27 01:22:56
406,Yakima,46.4665,-120.6678,64.4,27,20,10.36,US,2021-03-27 01:22:56
407,Harper,4.375,-7.7169,77.9,89,5,7.31,LR,2021-03-27 01:22:56
408,Slatina,44.4333,24.3667,39.0,75,0,2.3,RO,2021-03-27 01:22:29
409,Maura,60.25,11.0167,43.0,93,90,19.57,NO,2021-03-27 01:22:56
410,Lompoc,34.6391,-120.4579,55.4,76,20,11.5,US,2021-03-27 01:22:57
411,Arica,-18.475,-70.3042,68.0,68,0,0.74,CL,2021-03-27 01:22:57
412,Korāput,18.8167,82.7167,71.13,40,0,2.39,IN,2021-03-27 01:22:57
413,Goderich,43.7501,-81.7165,35.6,87,24,1.14,CA,2021-03-27 01:22:57
414,Wellington,-41.2866,174.7756,71.6,56,99,16.11,NZ,2021-03-27 01:19:50
415,Baie-Comeau,49.2168,-68.1489,33.8,51,90,21.85,CA,2021-03-27 01:19:08
416,Tabou,4.423,-7.3528,77.88,89,15,7.34,CI,2021-03-27 01:22:58
417,Churapcha,62.0025,132.4325,19.45,90,100,6.91,RU,2021-03-27 01:22:58
418,Miquelon,47.0975,-56.3814,36.81,99,100,9.26,PM,2021-03-27 01:22:58
419,Safaga,26.7292,33.9365,59.0,51,0,16.11,EG,2021-03-27 01:22:58
420,Provideniya,64.3833,-173.3,8.11,88,100,11.63,RU,2021-03-27 01:22:59
421,Ilulissat,69.2167,-51.1,-13.0,44,18,3.44,GL,2021-03-27 01:22:59
422,Ngunguru,-35.6167,174.5,70.0,79,100,8.99,NZ,2021-03-27 01:22:59
423,Cockburn Town,21.4612,-71.1419,77.0,73,40,13.8,TC,2021-03-27 01:22:59
424,Gimli,50.6336,-96.9907,33.8,64,100,4.61,CA,2021-03-27 01:23:00
425,Suntar,62.1444,117.6319,18.48,89,74,5.1,RU,2021-03-27 01:20:59
426,Zhangaözen,43.3,52.8,38.89,73,99,7.34,KZ,2021-03-27 01:21:05
427,Salym,60.0625,71.4789,32.22,98,100,4.12,RU,2021-03-27 01:23:00
428,Melville,40.7934,-73.4151,61.0,55,1,1.99,US,2021-03-27 01:23:00
429,Bitung,1.4451,125.1824,80.6,78,40,4.81,ID,2021-03-27 01:23:00
430,Billings Metropolitan Area,45.7833,-108.5007,46.0,42,75,16.11,US,2021-03-27 01:23:01
431,Suez,29.9737,32.5263,49.64,54,5,10.07,EG,2021-03-27 01:23:01
432,Makat,47.6469,53.3463,34.07,97,100,13.44,KZ,2021-03-27 01:23:01
433,Zherdevka,51.8486,41.4606,33.42,99,100,6.44,RU,2021-03-27 01:23:02
434,Megion,61.0296,76.1136,26.6,93,0,2.24,RU,2021-03-27 01:23:02
435,Bukama,-9.2,25.85,65.91,98,100,0.43,CD,2021-03-27 01:23:02
436,Pangnirtung,66.1451,-65.7125,-22.97,83,12,5.59,CA,2021-03-27 01:23:02
437,Payson,40.0444,-111.7321,44.6,57,1,17.27,US,2021-03-27 01:23:03
438,Nabire,-3.3667,135.4833,83.53,71,88,0.34,ID,2021-03-27 01:23:03
439,Bara,10.3744,10.7288,75.94,15,28,8.77,NG,2021-03-27 01:23:03
440,Mossamedes,-15.1961,12.1522,73.24,83,66,7.29,AO,2021-03-27 01:23:03
441,Safford,32.834,-109.7076,59.0,31,90,20.71,US,2021-03-27 01:23:04
442,Ţaga,46.95,24.05,30.2,86,0,1.14,RO,2021-03-27 01:23:04
443,Hearst,49.6835,-83.6665,17.6,73,43,3.44,CA,2021-03-27 01:23:04
444,Sisimiut,66.9395,-53.6735,-10.97,90,67,10.94,GL,2021-03-27 01:23:04
445,Ostrovnoy,68.0531,39.5131,20.98,94,9,20.36,RU,2021-03-27 01:23:05
446,Lagunas,-5.2269,-75.6753,73.89,96,58,1.43,PE,2021-03-27 01:23:05
447,Sur,22.5667,59.5289,78.19,53,100,2.17,OM,2021-03-27 01:23:05
448,Oranjemund,-28.55,16.4333,60.84,82,0,4.68,NA,2021-03-27 01:23:05
449,Verkhnevilyuysk,63.4453,120.3167,18.23,91,83,7.52,RU,2021-03-27 01:23:05
450,Clyde River,70.4692,-68.5914,-16.6,69,1,4.61,CA,2021-03-27 01:23:06
451,Amla,21.9333,78.1167,70.83,14,0,2.39,IN,2021-03-27 01:23:06
452,Trairi,-3.2778,-39.2689,75.22,90,100,3.96,BR,2021-03-27 01:23:06
453,Mandalgovi,45.7625,106.2708,33.49,24,0,29.06,MN,2021-03-27 01:19:05
454,Machilipatnam,16.1667,81.1333,78.8,89,20,1.14,IN,2021-03-27 01:23:06
455,Fukuechō,32.6881,128.8419,64.4,77,75,14.97,JP,2021-03-27 01:23:07
456,Bonito,-21.1211,-56.4819,75.79,54,6,2.15,BR,2021-03-27 01:22:02
457,Rundu,-17.9333,19.7667,64.26,92,56,3.71,NA,2021-03-27 01:23:07
458,Vieux-Habitants,16.0589,-61.7659,77.0,73,40,9.22,GP,2021-03-27 01:23:07
459,Grezzana,45.5203,11.0177,50.0,81,20,2.3,IT,2021-03-27 01:23:08
460,Rancho Palos Verdes,33.7445,-118.387,59.0,63,1,12.66,US,2021-03-27 01:18:22
461,Sambava,-14.2667,50.1667,76.6,89,100,3.38,MG,2021-03-27 01:23:08
462,Abu Samrah,35.3029,37.1841,40.08,69,48,8.79,SY,2021-03-27 01:23:08
463,Pisco,-13.7,-76.2167,68.0,77,0,14.97,PE,2021-03-27 01:23:08
464,La Palma,33.8464,-118.0467,64.4,51,1,6.91,US,2021-03-27 01:23:09
465,Forsytheganj,52.6333,29.7333,35.89,92,34,4.81,BY,2021-03-27 01:23:09
466,Geraldton,-28.7667,114.6,73.4,53,0,16.11,AU,2021-03-27 01:23:09
467,Uyemskiy,64.4743,40.8524,15.8,92,20,0.78,RU,2021-03-27 01:23:09
468,Champerico,14.3,-91.9167,84.2,74,75,4.61,GT,2021-03-27 01:23:09
469,Bondowoso,-7.9135,113.8214,80.74,78,61,1.86,ID,2021-03-27 01:23:10
470,Road Town,18.4167,-64.6167,78.8,73,40,12.66,VG,2021-03-27 01:20:25
471,Vardø,70.3705,31.1107,33.49,84,95,24.67,NO,2021-03-27 01:23:10
472,Uyuni,-20.4597,-66.825,56.52,36,0,6.33,BO,2021-03-27 01:23:10
473,Opuwo,-18.0607,13.84,65.98,70,100,4.03,NA,2021-03-27 01:23:10
474,Constanța,44.1833,28.65,37.4,70,0,10.36,RO,2021-03-27 01:23:11
475,Havelock,34.8791,-76.9013,66.99,88,75,5.75,US,2021-03-27 01:23:11
476,Nago,26.5881,127.9761,75.2,69,20,17.27,JP,2021-03-27 01:23:11
477,Norman Wells,65.282,-126.8329,26.6,59,75,13.8,CA,2021-03-27 01:23:11
478,Vila Franca do Campo,37.7167,-25.4333,55.4,76,20,6.91,PT,2021-03-27 01:23:12
479,Pochutla,15.7432,-96.4661,80.6,69,40,9.22,MX,2021-03-27 01:23:12
480,Lagoa,39.05,-27.9833,56.79,62,98,6.96,PT,2021-03-27 01:23:12
481,Kampot,10.6167,104.1833,84.2,70,40,11.5,KH,2021-03-27 01:23:12
482,Alta Floresta,-9.8756,-56.0861,73.9,85,89,1.88,BR,2021-03-27 01:23:13
483,Nanortalik,60.1432,-45.2371,6.75,70,7,24.2,GL,2021-03-27 01:23:13
484,Knokke-Heist,51.3333,3.3333,43.0,87,1,18.41,BE,2021-03-27 01:23:13
485,Çorum Province,40.5,34.75,25.61,88,100,4.16,TR,2021-03-27 01:23:13
486,Sørland,67.667,12.6934,40.57,80,100,17.31,NO,2021-03-27 01:23:14
487,Bilibino,68.0546,166.4372,-8.01,87,88,2.06,RU,2021-03-27 01:23:14
488,Conde,-7.2597,-34.9075,75.2,100,40,3.44,BR,2021-03-27 01:23:14
489,Iowa City,41.6611,-91.5302,46.4,76,75,3.44,US,2021-03-27 01:23:14
490,Sioux Lookout,50.1001,-91.917,35.6,60,90,6.91,CA,2021-03-27 01:23:14
491,Katangli,51.7102,143.2326,21.87,76,5,5.59,RU,2021-03-27 01:23:15
492,Pomabamba,-8.8333,-77.4667,51.85,86,82,0.96,PE,2021-03-27 01:23:15
493,Calabozo,8.9242,-67.4293,85.95,41,56,11.21,VE,2021-03-27 01:23:15
494,Manicoré,-5.8092,-61.3003,78.8,89,0,2.3,BR,2021-03-27 01:23:16
495,Iqaluit,63.7506,-68.5145,-16.6,63,1,10.36,CA,2021-03-27 01:23:16
496,Vilhena,-12.7406,-60.1458,68.86,92,7,3.62,BR,2021-03-27 01:23:16
497,Minudasht,37.2289,55.3747,51.8,93,0,4.61,IR,2021-03-27 01:23:16
498,San Andrés,12.5847,-81.7006,80.6,78,20,13.8,CO,2021-03-27 01:23:16
499,Manokwari,-0.8667,134.0833,80.58,82,100,4.74,ID,2021-03-27 01:22:00
500,Farah,32.5,62.5,74.8,15,100,5.88,AF,2021-03-27 01:23:17
501,Pastavy,55.1168,26.8326,37.47,84,9,4.97,BY,2021-03-27 01:23:17
502,Hofn,64.2539,-15.2082,15.76,66,13,16.04,IS,2021-03-27 01:23:17
503,Manaus,-3.1019,-60.025,80.6,78,40,8.05,BR,2021-03-27 01:18:59
504,The Valley,18.217,-63.0578,78.01,78,40,11.5,AI,2021-03-27 01:23:18
505,Birao,10.2849,22.7882,78.26,56,86,2.15,CF,2021-03-27 01:23:18
506,Talaya,61.3833,152.75,-4.86,79,35,0.74,RU,2021-03-27 01:23:18
507,Seymchan,62.8833,152.4333,-9.08,87,64,4.16,RU,2021-03-27 01:23:18
508,Roald,62.5833,6.1333,39.2,87,40,8.05,NO,2021-03-27 01:23:19
509,Beringovskiy,63.05,179.3167,4.78,82,91,11.03,RU,2021-03-27 01:23:19
510,Homer,59.6425,-151.5483,35.6,55,75,10.36,US,2021-03-27 01:23:19
511,Kawalu,-7.3817,108.2082,78.8,80,94,0.31,ID,2021-03-27 01:23:19
512,Central Point,42.376,-122.9164,62.6,34,1,2.13,US,2021-03-27 01:23:20
513,Broome,42.2506,-75.833,44.6,76,90,18.41,US,2021-03-27 01:23:20
514,Laas,46.6166,10.7002,50.0,87,0,3.44,IT,2021-03-27 01:23:20
515,Half Moon Bay,37.4636,-122.4286,66.2,62,1,12.66,US,2021-03-27 01:23:03
516,Show Low,34.2542,-110.0298,37.4,70,90,11.5,US,2021-03-27 01:23:20
517,Honiara,-9.4333,159.95,88.34,63,80,9.37,SB,2021-03-27 01:23:21
518,Abu Dhabi,24.4667,54.3667,78.8,31,0,3.44,AE,2021-03-27 01:23:21
519,Taoudenni,22.6783,-3.9836,71.38,9,0,12.19,ML,2021-03-27 01:23:21
520,Fairbanks,64.8378,-147.7164,27.0,63,90,6.91,US,2021-03-27 01:23:21
521,Berdigestyakh,62.0989,126.6992,25.36,91,99,4.23,RU,2021-03-27 01:23:22
522,La Rioja,42.25,-2.5,51.01,71,90,5.75,ES,2021-03-27 01:23:22
523,Mizdah,31.4451,12.9801,47.89,72,0,5.06,LY,2021-03-27 01:22:26
524,Bud,39.447,-86.1758,52.0,82,8,3.09,US,2021-03-27 01:23:22
525,Fort Saint James,54.4333,-124.25,41.0,74,100,5.06,CA,2021-03-27 01:23:22
526,Murgūd,16.4,74.2,79.77,28,39,4.14,IN,2021-03-27 01:23:23
527,Sistranda,63.7256,8.834,42.8,81,90,16.11,NO,2021-03-27 01:22:13
528,Moranbah,-22.0016,148.0466,86.22,38,0,10.71,AU,2021-03-27 01:23:23
529,Tete,-16.1564,33.5867,73.4,88,20,1.28,MZ,2021-03-27 01:23:23
530,Sabha,27.0377,14.4283,53.08,41,0,10.13,LY,2021-03-27 01:23:23
531,Bandarbeyla,9.4942,50.8122,77.07,75,100,11.14,SO,2021-03-27 01:23:24
532,Maniitsoq,65.4167,-52.9,-10.46,76,36,10.94,GL,2021-03-27 01:23:24
533,Nyanguge,-2.55,33.2,64.8,91,94,9.91,TZ,2021-03-27 01:23:24
