City_ID,City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,281,Altus,34.6381,-99.334,55.4,54,1,8.05,US,2021-03-30 12:13:51
282,282,Tabory,58.5198,64.5495,35.69,82,87,7.27,RU,2021-03-30 12:13:51
283,283,Leshukonskoye,64.8989,45.7622,34.43,96,100,14.9,RU,2021-03-30 12:13:51
284,284,Avera,33.194,-82.5271,50.0,93,75,4.61,US,2021-03-30 12:13:52
285,285,Mount Gambier,-37.8333,140.7667,53.6,94,47,3.42,AU,2021-03-30 12:13:52
286,286,Esim,4.8699,-2.2405,85.41,67,51,9.01,GH,2021-03-30 12:13:52
287,287,Husavik,66.0449,-17.3389,28.4,64,75,13.8,IS,2021-03-30 12:13:53
288,288,Kavieng,-2.5744,150.7967,82.24,77,94,8.88,PG,2021-03-30 12:13:53
289,289,Magdeburg,52.1667,11.6667,71.01,35,7,7.0,DE,2021-03-30 12:13:31
290,290,Korla,41.7597,86.1469,42.71,84,100,16.6,CN,2021-03-30 12:13:53
291,291,Dicabisagan,17.0818,122.4157,78.3,84,7,4.68,PH,2021-03-30 12:13:53
292,292,Nantucket,41.2835,-70.0995,41.0,100,1,4.18,US,2021-03-30 12:09:19
293,293,Dunedin,-45.8742,170.5036,55.99,88,100,1.99,NZ,2021-03-30 12:13:54
294,294,Lingao,19.9103,109.6859,79.2,70,68,7.09,CN,2021-03-30 12:13:54
295,295,Vila,42.0304,-8.1588,70.0,72,0,5.75,PT,2021-03-30 12:13:54
296,296,Martaban,16.5314,97.6111,83.66,58,96,12.17,MM,2021-03-30 12:13:55
297,297,Cayenne,4.9333,-52.3333,82.4,78,75,12.66,GF,2021-03-30 12:13:55
298,298,Bathsheba,13.2167,-59.5167,77.0,65,40,23.02,BB,2021-03-30 12:13:55
299,299,Colac,-38.3333,143.5833,54.0,98,16,2.66,AU,2021-03-30 12:13:56
300,300,Kununurra,-15.7667,128.7333,78.8,65,21,4.61,AU,2021-03-30 12:11:54
301,301,Presidente Médici,-11.1753,-61.9014,74.34,95,87,2.24,BR,2021-03-30 12:13:56
302,302,Mildura,-34.2,142.15,66.99,37,72,4.61,AU,2021-03-30 12:13:56
303,303,Yabēlo,4.8833,38.0833,75.34,33,96,15.12,ET,2021-03-30 12:13:56
304,304,Nur-Sultan,51.1801,71.446,26.6,80,75,4.47,KZ,2021-03-30 12:13:57
305,305,Alice Springs,-23.7,133.8833,71.6,37,0,9.22,AU,2021-03-30 12:12:27
306,306,Chenghai,23.4632,116.76799999999999,82.4,65,0,13.42,CN,2021-03-30 12:13:57
307,307,Paka,4.6374,103.4368,80.73,82,79,3.51,MY,2021-03-30 12:13:57
308,308,Lewisburg,35.4492,-86.7889,48.2,100,1,7.2,US,2021-03-30 12:13:58
309,309,Teknāf,20.8624,92.3058,80.47,83,26,9.44,BD,2021-03-30 12:13:58
310,310,Turukhansk,65.8167,87.9833,-0.99,93,100,6.06,RU,2021-03-30 12:13:58
311,311,Utete,-7.986000000000001,38.758,83.39,77,58,4.0,TZ,2021-03-30 12:13:59
312,312,Xixiang,35.1628,112.865,60.12,49,96,5.75,CN,2021-03-30 12:13:59
313,313,Nanortalik,60.1432,-45.2371,33.71,91,100,43.53,GL,2021-03-30 12:13:59
314,314,Buluang,13.3068,123.3425,77.58,84,100,2.51,PH,2021-03-30 12:13:59
315,315,Nurota,40.5614,65.6886,55.4,38,6,6.91,UZ,2021-03-30 12:14:00
316,316,Airai,-8.9266,125.4092,59.49,98,100,4.03,TL,2021-03-30 12:14:00
317,317,Qeshm,26.9581,56.2719,91.4,43,8,13.8,IR,2021-03-30 12:13:05
318,318,Voykovo,45.3826,36.4372,44.08,86,94,18.05,UA,2021-03-30 12:14:00
319,319,Paamiut,61.994,-49.6678,35.69,70,100,57.8,GL,2021-03-30 12:14:01
320,320,Peniche,39.3558,-9.3811,69.01,60,91,17.0,PT,2021-03-30 12:14:01
321,321,Baker City,44.7749,-117.8344,26.6,68,1,6.91,US,2021-03-30 12:10:43
322,322,Naze,28.3667,129.4833,66.67,94,100,6.58,JP,2021-03-30 12:14:01
323,323,Mehamn,71.0357,27.8492,33.8,93,75,17.27,NO,2021-03-30 12:14:02
324,324,Cairns,-16.9167,145.7667,78.8,73,75,12.66,AU,2021-03-30 12:10:27
325,325,Banjar,-8.19,114.9675,82.4,89,40,8.05,ID,2021-03-30 12:14:02
326,326,Payo,-3.7508,103.6372,75.45,95,91,2.57,ID,2021-03-30 12:14:02
327,327,Cartagena,10.3997,-75.5144,78.8,89,20,2.3,CO,2021-03-30 12:13:06
328,328,Vardø,70.3705,31.1107,35.6,93,75,11.5,NO,2021-03-30 12:14:03
329,329,Margate,51.3813,1.3862,64.4,52,0,6.91,GB,2021-03-30 12:14:03
330,330,Sioux Lookout,50.1001,-91.917,28.4,59,75,21.85,CA,2021-03-30 12:14:03
331,331,Turmalina,-17.2856,-42.73,79.52,54,6,2.04,BR,2021-03-30 12:14:04
332,332,Olinda,-8.0089,-34.8553,80.6,78,75,9.22,BR,2021-03-30 12:13:37
333,333,Shache,38.4167,77.2406,61.36,8,99,2.77,CN,2021-03-30 12:14:04
334,334,Harper,4.375,-7.7169,85.86,66,40,6.17,LR,2021-03-30 12:09:17
335,335,Malye Derbety,47.9547,44.6808,43.25,62,96,11.79,RU,2021-03-30 12:14:04
336,336,Talalayivka,50.9578,31.9209,49.55,38,20,5.37,UA,2021-03-30 12:14:04
337,337,Grindavik,63.8424,-22.4338,35.6,55,0,19.57,IS,2021-03-30 12:14:05
338,338,Tsimmerbude,54.675,20.1347,53.6,87,90,17.9,RU,2021-03-30 12:14:05
339,339,Kiryat Gat,31.61,34.7642,63.0,42,30,14.09,IL,2021-03-30 12:14:05
340,340,Los Llanos de Aridane,28.6585,-17.9182,69.8,73,40,4.61,ES,2021-03-30 12:14:06
341,341,Gladstone,-23.85,151.25,75.2,60,1,11.5,AU,2021-03-30 12:14:06
342,342,Tottori-shi,35.5,134.2333,53.6,71,20,3.44,JP,2021-03-30 12:11:20
343,343,Buraidah,26.326,43.975,82.4,20,0,9.22,SA,2021-03-30 12:14:06
344,344,Dhidhdhoo,6.8833,73.1,84.42,68,33,7.63,MV,2021-03-30 12:14:07
345,345,Constitución,-35.3333,-72.4167,54.23,82,12,3.02,CL,2021-03-30 12:14:07
346,346,Killybegs,54.6333,-8.45,57.2,76,75,6.91,IE,2021-03-30 12:14:07
347,347,San Jerónimo,-11.9472,-75.2829,48.45,82,99,1.9,PE,2021-03-30 12:14:07
348,348,Skjervøy,70.0311,20.9714,37.4,81,75,5.75,NO,2021-03-30 12:14:08
349,349,Natal,-5.795,-35.2094,80.6,83,40,5.75,BR,2021-03-30 12:14:08
350,350,Hamilton,39.1834,-84.5333,48.0,49,1,11.5,US,2021-03-30 12:12:21
351,351,Kamenka,51.3223,42.7678,37.0,84,94,6.82,RU,2021-03-30 12:14:09
352,352,Tiznit Province,29.5833,-9.5,80.62,15,0,17.6,MA,2021-03-30 12:14:09
353,353,Pacific Grove,36.6177,-121.9166,46.4,76,1,9.28,US,2021-03-30 12:14:09
354,354,Meulaboh,4.1363,96.1285,78.4,81,100,3.47,ID,2021-03-30 12:14:09
355,355,Bāfq,31.6128,55.4107,73.92,9,0,8.39,IR,2021-03-30 12:14:10
356,356,Lázaro Cárdenas,17.9583,-102.2,71.31,71,68,4.05,MX,2021-03-30 12:14:10
357,357,Dudinka,69.4058,86.1778,-11.06,87,61,18.12,RU,2021-03-30 12:14:11
358,358,Phuket,8.0,98.25,89.01,74,20,5.75,TH,2021-03-30 12:11:43
359,359,Heinola,61.2056,26.0381,44.6,81,75,11.5,FI,2021-03-30 12:14:11
360,360,Bacolod City,10.6667,122.95,80.46,77,84,7.61,PH,2021-03-30 12:09:53
361,361,General Delgado,-27.1667,-56.5167,68.0,77,0,6.91,PY,2021-03-30 12:14:11
362,362,Amapá,1.0,-52.0,74.07,94,100,3.96,BR,2021-03-30 12:14:12
363,363,Padang,-0.9492,100.3543,80.6,83,75,4.61,ID,2021-03-30 12:14:12
364,364,Mukhen,48.1,136.1,34.14,98,100,5.86,RU,2021-03-30 12:14:12
365,365,Sambava,-14.2667,50.1667,84.76,68,75,7.83,MG,2021-03-30 12:14:13
366,366,Dawson Creek,55.7666,-120.2362,12.2,79,1,2.71,CA,2021-03-30 12:14:13
367,367,Carballo,43.213,-8.691,70.0,56,0,2.3,ES,2021-03-30 12:14:13
368,368,Sanmenxia,34.7747,111.1814,62.58,49,100,15.77,CN,2021-03-30 12:14:13
369,369,Kutum,14.2,24.6667,82.76,9,0,9.89,SD,2021-03-30 12:14:14
370,370,Srednekolymsk,67.45,153.6833,-8.23,99,9,4.25,RU,2021-03-30 12:12:14
371,371,Shinjō,38.7586,140.3008,53.6,62,75,5.75,JP,2021-03-30 12:14:14
372,372,Puerto Varas,-41.3195,-72.9854,53.6,94,90,5.75,CL,2021-03-30 12:14:14
373,373,Yatou,37.15,122.3833,46.44,42,2,5.39,CN,2021-03-30 12:14:14
374,374,Boa Vista,2.8197,-60.6733,78.8,83,90,8.05,BR,2021-03-30 12:14:15
375,375,Nyuksenitsa,60.4128,44.2397,36.48,93,100,17.69,RU,2021-03-30 12:14:15
376,376,Aklavik,68.2191,-135.0107,-0.4,85,100,8.05,CA,2021-03-30 12:14:15
377,377,Kananga,-5.8958,22.4178,85.24,52,69,0.67,CD,2021-03-30 12:14:16
378,378,Tallahassee,30.4383,-84.2807,62.6,94,90,12.66,US,2021-03-30 12:13:05
379,379,Kayunga,0.7025,32.8886,79.03,61,87,4.07,UG,2021-03-30 12:14:16
380,380,Chadan,51.2833,91.5833,35.04,33,82,10.76,RU,2021-03-30 12:14:16
381,381,Partizanskoye,55.5006,94.39,25.27,75,76,10.45,RU,2021-03-30 12:14:17
382,382,Pangnirtung,66.1451,-65.7125,-2.2,84,75,14.97,CA,2021-03-30 12:14:17
383,383,Golyshmanovo,56.3979,68.3728,26.26,83,30,8.9,RU,2021-03-30 12:14:17
384,384,Itarema,-2.9248,-39.9167,81.91,77,74,6.71,BR,2021-03-30 12:14:18
385,385,Atambua,-9.1061,124.8925,71.8,92,100,6.58,ID,2021-03-30 12:14:18
386,386,Aksha,50.2814,113.2867,38.5,64,36,2.62,RU,2021-03-30 12:14:18
387,387,Palpa,-14.5336,-75.1856,72.88,70,86,1.57,PE,2021-03-30 12:14:19
388,388,Namatanai,-3.6667,152.4333,80.58,78,100,6.67,PG,2021-03-30 12:14:19
389,389,Santo Amaro da Imperatriz,-27.6881,-48.7786,75.99,78,40,3.44,BR,2021-03-30 12:14:19
390,390,Shirokiy,49.758,129.523,34.25,83,56,5.88,RU,2021-03-30 12:14:20
391,391,Batagay,67.6333,134.6333,-2.43,99,42,2.48,RU,2021-03-30 12:14:20
392,392,Sørland,67.667,12.6934,39.2,93,75,9.22,NO,2021-03-30 12:14:20
393,393,Dryden,49.7833,-92.7503,26.6,63,90,29.93,CA,2021-03-30 12:14:20
394,394,Rincon,32.296,-81.2354,62.01,88,75,5.75,US,2021-03-30 12:14:21
395,395,Cabot,34.9745,-92.0165,52.0,67,12,5.95,US,2021-03-30 12:14:21
396,396,Grand Gaube,-20.0064,57.6608,77.0,94,75,5.75,MU,2021-03-30 12:14:21
397,397,Nakhon Sawan,15.7,100.0833,96.01,40,89,10.51,TH,2021-03-30 12:14:22
398,398,Praia,14.9215,-23.5087,77.0,53,20,18.41,CV,2021-03-30 12:11:12
399,399,Vostok,46.4856,135.8833,31.1,98,100,4.25,RU,2021-03-30 12:14:22
400,400,Amalāpuram,16.5833,82.0167,93.2,49,13,10.36,IN,2021-03-30 12:14:22
401,401,Xinqing,48.2333,129.5,29.12,90,39,2.26,CN,2021-03-30 12:11:05
402,402,College,64.8569,-147.8028,26.6,80,90,3.44,US,2021-03-30 12:14:23
403,403,Bandarbeyla,9.4942,50.8122,84.56,42,100,10.11,SO,2021-03-30 12:14:23
404,404,Northam,51.0333,-4.2167,57.99,34,79,1.01,GB,2021-03-30 12:14:23
405,405,Atar,20.5169,-13.0499,94.26,12,36,4.21,MR,2021-03-30 12:14:24
406,406,Grasse,43.6667,6.9167,70.0,52,0,5.75,FR,2021-03-30 12:11:32
407,407,Kushmurun,52.4503,64.6311,25.36,88,27,5.57,KZ,2021-03-30 12:14:24
408,408,Dingle,10.9995,122.6711,78.3,84,98,5.91,PH,2021-03-30 12:14:24
409,409,Jardim,-21.4803,-56.1381,75.04,69,6,5.32,BR,2021-03-30 12:14:24
410,410,Beringovskiy,63.05,179.3167,-0.4,79,62,12.97,RU,2021-03-30 12:12:15
411,411,Tamandaré,-8.7597,-35.1047,81.7,76,74,6.49,BR,2021-03-30 12:14:25
412,412,Hualmay,-11.0964,-77.6139,69.03,87,99,8.88,PE,2021-03-30 12:14:25
413,413,Ovalle,-30.5983,-71.2003,61.63,77,0,1.12,CL,2021-03-30 12:14:25
414,414,Karratha,-20.7377,116.8463,87.58,56,0,8.01,AU,2021-03-30 12:14:26
415,415,Tura,25.5198,90.2201,81.84,36,1,0.36,IN,2021-03-30 12:14:26
416,416,Coatepec Harinas,18.8949,-99.7215,41.0,87,40,3.69,MX,2021-03-30 12:14:26
417,417,Kismayo,-0.3582,42.5454,85.41,59,4,10.69,SO,2021-03-30 12:10:13
418,418,Goderich,43.7501,-81.7165,44.6,49,21,16.11,CA,2021-03-30 12:14:27
419,419,Karlovac,45.4872,15.5478,70.0,35,89,3.0,HR,2021-03-30 12:14:27
420,420,Calamar,10.2511,-74.9146,78.8,89,20,2.3,CO,2021-03-30 12:14:27
421,421,Port Blair,11.6667,92.75,81.39,70,72,7.72,IN,2021-03-30 12:14:27
422,422,Bāsār,27.9833,94.6667,64.69,57,84,2.73,IN,2021-03-30 12:14:28
423,423,Nizhnevartovsk,60.9344,76.5531,21.2,86,90,6.71,RU,2021-03-30 12:14:28
424,424,Caucayá,-0.1934,-74.7819,71.56,98,100,1.23,CO,2021-03-30 12:14:28
425,425,Lyuban',52.7985,28.0048,43.61,77,100,11.16,BY,2021-03-30 12:14:29
426,426,Bojnourd,37.4747,57.32899999999999,57.2,23,20,4.61,IR,2021-03-30 12:14:29
427,427,Kang,-23.6752,22.7876,82.85,31,96,8.79,BW,2021-03-30 12:14:29
428,428,Guerrero Negro,27.9769,-114.0611,56.41,87,66,6.78,MX,2021-03-30 12:14:29
429,429,Progreso,21.2833,-89.6667,71.01,94,20,9.22,MX,2021-03-30 12:14:30
430,430,Zaraza,9.3503,-65.3245,80.49,63,77,10.38,VE,2021-03-30 12:14:30
431,431,Ust-Maya,60.4167,134.5333,15.46,98,96,1.72,RU,2021-03-30 12:14:30
432,432,Maragogi,-9.0122,-35.2225,81.86,76,81,6.67,BR,2021-03-30 12:14:31
433,433,Marawi,7.9986,124.2928,68.52,95,100,1.39,PH,2021-03-30 12:14:31
434,434,Talnakh,69.4865,88.3972,-12.8,93,12,4.09,RU,2021-03-30 12:14:31
435,435,Guymon,36.6828,-101.4816,39.2,48,1,14.97,US,2021-03-30 12:14:31
436,436,Forsytheganj,52.6333,29.7333,51.37,53,97,11.52,BY,2021-03-30 12:14:32
437,437,Fukuechō,32.6881,128.8419,59.67,64,96,14.38,JP,2021-03-30 12:14:32
438,438,Ambon City,-3.6954,128.1814,82.9,76,84,7.36,ID,2021-03-30 12:14:24
439,439,Pandamatenga,-18.5278,25.627,80.6,44,0,13.8,BW,2021-03-30 12:14:32
440,440,Cidreira,-30.1811,-50.2056,66.09,83,44,15.01,BR,2021-03-30 12:14:32
441,441,Broken Hill,-31.95,141.4333,69.8,30,64,9.22,AU,2021-03-30 12:14:33
442,442,Olafsvik,64.8945,-23.7142,34.66,58,2,2.98,IS,2021-03-30 12:14:33
443,443,Juneau,58.3019,-134.4197,37.4,81,90,11.5,US,2021-03-30 12:14:33
444,444,Manta,-0.95,-80.7333,75.2,94,40,2.3,EC,2021-03-30 12:14:33
445,445,Nefteyugansk,61.0998,72.6035,24.8,80,75,11.18,RU,2021-03-30 12:12:15
446,446,Vigrestad,58.5667,5.7,48.99,93,90,6.82,NO,2021-03-30 12:14:34
447,447,Marsh Harbour,26.5412,-77.0636,76.24,76,96,15.59,BS,2021-03-30 12:14:34
448,448,Abbeville,50.1,1.8333,71.01,48,1,8.34,FR,2021-03-30 12:14:34
449,449,Araceli,10.5529,119.9913,81.9,75,37,9.46,PH,2021-03-30 12:14:35
450,450,Piltene,57.2243,21.6744,48.2,93,0,23.02,LV,2021-03-30 12:14:35
451,451,Bud,39.446999999999996,-86.1758,44.01,68,0,12.28,US,2021-03-30 12:14:35
452,452,Port Hedland,-20.3167,118.5667,86.0,66,3,5.75,AU,2021-03-30 12:14:36
453,453,Pergamino,-33.89,-60.5736,63.0,71,0,1.01,AR,2021-03-30 12:14:36
454,454,Aného,6.2333,1.6,89.6,62,40,9.22,TG,2021-03-30 12:14:36
455,455,Iralaya,15.0,-83.2333,79.5,70,21,12.91,HN,2021-03-30 12:14:36
456,456,Tulsa,36.1001,-95.9003,57.99,58,1,5.75,US,2021-03-30 12:14:37
457,457,Hambantota,6.1241,81.1185,87.8,70,20,5.75,LK,2021-03-30 12:14:37
458,458,Province of Trapani,37.8333,12.6667,64.4,77,0,16.11,IT,2021-03-30 12:14:37
459,459,Arivonimamo,-19.0167,47.1833,82.4,47,75,3.44,MG,2021-03-30 12:14:37
460,460,Mumford,5.2618,-0.759,83.88,73,64,13.67,GH,2021-03-30 12:14:38
461,461,Riachão das Neves,-11.7461,-44.91,79.66,62,72,3.91,BR,2021-03-30 12:14:38
462,462,Bergen,60.391999999999996,5.327999999999999,46.99,100,75,10.36,NO,2021-03-30 12:14:38
463,463,Bara,10.3744,10.7288,97.59,7,29,12.46,NG,2021-03-30 12:14:39
464,464,Comodoro Rivadavia,-45.8667,-67.5,64.4,55,0,1.14,AR,2021-03-30 12:13:38
465,465,Jaguarão,-32.5661,-53.3758,67.37,82,25,11.25,BR,2021-03-30 12:12:53
466,466,Fortuna,40.5982,-124.1573,36.0,93,1,3.44,US,2021-03-30 12:14:39
467,467,Turbat,26.0023,63.044,101.35,7,48,10.29,PK,2021-03-30 12:10:38
468,468,Kampot,10.6167,104.1833,84.2,70,20,5.75,KH,2021-03-30 12:14:39
469,469,Cortez,37.3489,-108.5859,36.0,54,4,8.34,US,2021-03-30 12:14:40
470,470,Yagoua,10.3411,15.2329,98.85,5,13,9.1,CM,2021-03-30 12:14:40
471,471,Dali,25.7,100.1833,61.21,36,36,10.96,CN,2021-03-30 12:14:40
472,472,Ambanja,-13.6833,48.45,83.57,76,98,5.17,MG,2021-03-30 12:14:40
473,473,Palora,-1.7,-77.9333,64.4,100,90,3.44,EC,2021-03-30 12:14:41
474,474,Jalu,29.0331,21.5482,70.27,23,0,12.24,LY,2021-03-30 12:14:41
475,475,Polje,43.8806,18.0744,53.6,62,75,6.91,BA,2021-03-30 12:14:41
476,476,Nakapiripirit,1.9167,34.7833,81.61,39,83,4.45,UG,2021-03-30 12:14:42
477,477,Kafue,-15.7691,28.1814,76.71,48,13,10.07,ZM,2021-03-30 12:14:42
478,478,Cerro Punta,8.85,-82.5667,75.2,88,20,4.36,PA,2021-03-30 12:14:42
479,479,Maridi,4.9158,29.4742,90.86,23,52,3.44,SS,2021-03-30 12:14:43
480,480,Opuwo,-18.0607,13.84,66.16,82,100,9.51,,2021-03-30 12:14:43
481,481,Christchurch,-43.5333,172.6333,59.0,88,90,6.91,NZ,2021-03-30 12:10:35
482,482,Faya,18.3851,42.4509,80.6,20,20,9.22,SA,2021-03-30 12:14:43
483,483,Elbistan,38.2059,37.1983,51.03,38,2,3.18,TR,2021-03-30 12:14:43
484,484,Saint-Augustin,51.226000000000006,-58.6502,8.73,73,87,25.72,CA,2021-03-30 12:14:44
485,485,Maumere,-8.6199,122.2111,79.97,81,100,6.06,ID,2021-03-30 12:14:44
486,486,Viranşehir,37.2353,39.7631,61.75,33,100,5.75,TR,2021-03-30 12:14:44
487,487,Ratchaburi,13.5833,99.5333,93.0,47,98,5.73,TH,2021-03-30 12:14:45
488,488,Haapiti,-17.5667,-149.8667,78.8,78,0,4.61,PF,2021-03-30 12:14:45
489,489,Villa Carlos Paz,-31.4241,-64.4978,68.0,77,0,3.44,AR,2021-03-30 12:14:45
490,490,Butembo,0.15,29.2833,63.45,90,97,1.21,CD,2021-03-30 12:14:45
491,491,Altay,47.8667,88.1167,27.45,58,7,5.61,CN,2021-03-30 12:14:46
492,492,Požega,45.3403,17.6853,66.2,34,0,6.91,HR,2021-03-30 12:14:46
493,493,Zunyi,27.6867,106.9072,71.62,60,4,9.17,CN,2021-03-30 12:14:46
494,494,Knysna,-34.0363,23.0471,69.8,68,0,19.57,ZA,2021-03-30 12:14:47
495,495,Khovu-Aksy,51.1333,93.6,23.25,85,89,1.92,RU,2021-03-30 12:14:47
496,496,Jakar,27.5492,90.7525,46.45,76,99,3.87,BT,2021-03-30 12:14:47
497,497,Sangar,63.9242,127.4739,11.23,96,65,2.68,RU,2021-03-30 12:14:48
498,498,Port Lincoln,-34.7333,135.8667,66.52,64,1,6.98,AU,2021-03-30 12:14:48
499,499,Afuá,-0.1567,-50.3867,77.61,91,99,5.59,BR,2021-03-30 12:14:48
500,500,Deputatsky,69.3,139.9,-8.73,96,54,3.6,RU,2021-03-30 12:14:48
501,501,Champerico,14.3,-91.9167,73.4,88,0,6.98,GT,2021-03-30 12:14:49
502,502,Murray Bridge,-35.1167,139.2667,62.01,75,63,6.2,AU,2021-03-30 12:14:49
503,503,Stade,53.6,9.4833,68.0,55,0,13.8,DE,2021-03-30 12:14:49
504,504,Danielskuil,-28.1887,23.5395,75.67,37,23,12.95,ZA,2021-03-30 12:14:50
505,505,Saint-Raphaël,19.4333,-72.2,70.09,86,20,2.57,HT,2021-03-30 12:14:50
506,506,Kulhudhuffushi,6.6221,73.07,84.18,67,36,6.58,MV,2021-03-30 12:14:50
507,507,San Angelo,31.4638,-100.43700000000001,57.99,72,1,17.27,US,2021-03-30 12:14:50
508,508,Magistral'nyy,56.1725,107.4458,32.76,76,100,8.08,RU,2021-03-30 12:14:51
509,509,Cobán,15.4833,-90.3667,55.4,100,90,2.39,GT,2021-03-30 12:14:51
510,510,Tateyama,34.9833,139.8667,64.99,90,100,3.91,JP,2021-03-30 12:14:51
511,511,Viedma,-40.8135,-62.9967,62.28,73,1,10.98,AR,2021-03-30 12:14:52
512,512,Codrington,-38.2667,141.9667,58.14,92,9,2.28,AU,2021-03-30 12:14:52
513,513,Mareeba,-17.0,145.4333,78.8,73,75,12.66,AU,2021-03-30 12:14:52
514,514,Isangel,-19.55,169.2667,78.44,88,63,9.33,VU,2021-03-30 12:14:52
515,515,Pankrushikha,53.8319,80.3406,26.33,94,100,8.08,RU,2021-03-30 12:14:53
516,516,Alta Floresta,-9.8756,-56.0861,74.82,88,81,3.38,BR,2021-03-30 12:14:53
517,517,Caravelas,-17.7125,-39.2481,83.12,60,46,8.37,BR,2021-03-30 12:14:53
518,518,Afzalpur,17.2,76.35,101.84,8,42,14.36,IN,2021-03-30 12:14:54
519,519,Dzhebariki-Khaya,62.2167,135.8,19.0,96,100,3.49,RU,2021-03-30 12:14:54
520,520,Pontes e Lacerda,-15.2261,-59.3353,75.76,81,67,3.29,BR,2021-03-30 12:14:54
521,521,Bayburt,40.2589,40.2278,34.25,82,3,1.41,TR,2021-03-30 12:11:17
522,522,Whitehorse,60.7161,-135.0538,26.6,68,90,10.36,CA,2021-03-30 12:11:54
523,523,Mogadishu,2.0371,45.3438,86.0,62,20,11.5,SO,2021-03-30 12:14:55
524,524,Lüderitz,-26.6481,15.1594,74.82,53,0,11.18,,2021-03-30 12:14:55
525,525,Tabou,4.423,-7.3528,85.19,66,26,7.02,CI,2021-03-30 12:14:55
526,526,Mankāchar,25.5333,89.8667,91.99,27,2,4.61,IN,2021-03-30 12:14:56
527,527,Lodja,-3.4833,23.4333,94.1,34,46,2.95,CD,2021-03-30 12:14:56
528,528,Borgarnes,64.5383,-21.9206,35.01,51,10,21.0,IS,2021-03-30 12:14:56
529,529,Tahe,52.3333,124.7333,21.97,94,8,3.47,CN,2021-03-30 12:14:27
530,530,Manchester,53.4809,-2.2374,66.99,51,9,4.61,GB,2021-03-30 12:14:56
531,531,Sur,22.5667,59.5289,87.44,41,17,5.93,OM,2021-03-30 12:14:57
532,532,Arlit,18.7369,7.3853,88.77,5,3,1.16,NE,2021-03-30 12:14:57
533,533,Murmashi,68.8154,32.8115,35.6,93,75,4.47,RU,2021-03-30 12:14:57
534,534,Maniitsoq,65.4167,-52.9,29.44,83,100,22.75,GL,2021-03-30 12:14:57
535,535,Asău,46.4333,26.4,55.4,30,0,6.91,RO,2021-03-30 12:14:58
536,536,Lakatoro,-16.0999,167.4164,80.02,85,88,9.35,VU,2021-03-30 12:14:58
537,537,Darhan,49.4867,105.9228,46.06,34,4,6.04,MN,2021-03-30 12:14:58
538,538,Baruun-Urt,46.6806,113.2792,34.7,68,86,16.62,MN,2021-03-30 12:14:59
539,539,Mossendjo,-2.9506,12.7261,80.22,67,94,3.18,CG,2021-03-30 12:14:59
540,540,Daru,-9.0763,143.2092,79.43,87,100,10.58,PG,2021-03-30 12:14:59
541,541,Wenzhou,27.9994,120.6668,69.01,85,100,4.07,CN,2021-03-30 12:15:00
542,542,Luganville,-15.5333,167.1667,79.93,86,94,6.6,VU,2021-03-30 12:15:00
543,543,Cap Malheureux,-19.9842,57.6142,78.8,89,75,4.61,MU,2021-03-30 12:15:00
544,544,Soyo,-6.1349,12.3689,78.8,94,75,1.03,AO,2021-03-30 12:15:00
545,545,Cockburn Town,21.4612,-71.1419,77.49,79,2,24.2,TC,2021-03-30 12:14:07
546,546,Ahipara,-35.1667,173.1667,65.28,95,84,5.5,NZ,2021-03-30 12:15:01
547,547,Sechura,-5.5569,-80.8222,71.08,76,77,9.55,PE,2021-03-30 12:15:01
548,548,Kushima,31.4583,131.2333,60.8,82,40,2.3,JP,2021-03-30 12:15:02
549,549,Kosonsoy,41.2561,71.5508,51.8,50,75,9.22,UZ,2021-03-30 12:15:02
550,550,Poniatowa,51.1798,22.1309,57.99,87,90,9.22,PL,2021-03-30 12:15:02
551,551,Lewistown,40.5992,-77.5714,39.99,100,1,2.89,US,2021-03-30 12:15:02
552,552,Merauke,-8.4667,140.3333,80.01,84,98,11.77,ID,2021-03-30 12:15:03
553,553,Bonaventure,48.0457,-65.4926,23.0,50,11,12.66,CA,2021-03-30 12:15:03
554,554,Beloha,-25.1667,45.05,75.43,51,81,9.37,MG,2021-03-30 12:15:03
555,555,Sawtell,-30.3833,153.1,64.4,94,90,8.05,AU,2021-03-30 12:15:04
556,556,Ketchikan,55.3422,-131.6461,37.4,100,90,5.75,US,2021-03-30 12:15:04
557,557,Xining,36.6167,101.7667,44.82,43,76,18.99,CN,2021-03-30 12:15:04
558,558,Kumul,42.8,93.45,58.62,27,100,8.19,CN,2021-03-30 12:15:05
559,559,Necochea,-38.5473,-58.7368,60.01,80,0,3.0,AR,2021-03-30 12:15:05
560,560,Lubango,-14.9172,13.4925,66.76,74,96,8.37,AO,2021-03-30 12:15:05
561,561,Maxixe,-23.8597,35.3472,84.2,42,40,11.5,MZ,2021-03-30 12:15:05
562,562,Batticaloa,7.7102,81.6924,83.86,72,78,11.34,LK,2021-03-30 12:15:06
563,563,Xai-Xai,-25.0519,33.6442,78.73,51,14,9.19,MZ,2021-03-30 12:15:06
564,564,Yuancheng,36.652,107.7896,59.58,62,54,15.77,CN,2021-03-30 12:15:06
565,565,Orange Cove,36.6244,-119.3137,48.2,81,1,3.44,US,2021-03-30 12:15:07
566,566,West Plains,36.7281,-91.8524,48.99,66,1,4.61,US,2021-03-30 12:15:04
